X,thermo_label,thermo_confidence,color_label,color_confidence,xmin,ymin,xmax,ymax,filename,Time,camera,remarks,fp
0,Sun,99.7076273,White,99.99023676,1824,956,2083,1054,IMAG0402,13:13:58,Y3E,,0
0,Sun,88.98178935,White,99.84503984,1940,917,2265,1045,IMAG0403,13:14:00,Y3E,,0
0,Sun,99.10865426,White,99.96351004,2099,916,2307,1033,IMAG0404,13:14:00,Y3E,,0
0,Sun,99.36788678,White,99.52168465,2115,880,2310,1033,IMAG0405,13:15:58,Y3E,,0
0,Sun,98.71275425,White,99.87253547,2116,880,2297,1033,IMAG0406,13:16:00,Y3E,,0
0,Sun,90.51514864,White,99.80069995,2116,881,2304,1036,IMAG0407,13:16:00,Y3E,,0
0,Sun,99.97945428,White,99.88809228,2135,885,2344,1067,IMAG0408,13:16:36,Y3E,,0
0,Sun,99.99114275,White,98.88628721,2136,885,2339,1054,IMAG0409,13:16:36,Y3E,,0
0,Sun,99.98372793,White,84.33228135,2136,884,2334,1055,IMAG0410,13:16:38,Y3E,,0
0,Sun,99.77015853,White,99.10145402,2135,882,2323,1048,IMAG0411,13:18:10,Y3E,,0
0,Sun,99.74603653,White,99.87364411,2136,881,2312,1049,IMAG0412,13:18:10,Y3E,,0
0,Sun,99.98105168,White,98.69850278,2136,883,2323,1048,IMAG0413,13:18:10,Y3E,,0
0,Sun,99.99544621,White,96.32108212,2135,884,2324,1057,IMAG0414,13:18:46,Y3E,,0
0,Sun,99.83991981,White,99.87002611,2134,885,2320,1049,IMAG0415,13:18:48,Y3E,,0
0,Sun,99.98601675,White,99.95632768,2135,884,2309,1047,IMAG0416,13:18:48,Y3E,,0
1,Sun,78.76403332,Blue,99.92795587,6,1665,388,2038,IMAG0416,13:18:48,Y3E,,0
0,Sun,99.84257221,White,98.03655744,2134,883,2315,1044,IMAG0417,13:20:06,Y3E,,0
1,Shade,98.50430489,Blue,73.63547683,1687,923,1884,1042,IMAG0417,13:20:06,Y3E,,0
0,Sun,99.94032383,White,99.90764856,2134,883,2290,1040,IMAG0418,13:20:08,Y3E,,0
1,Shade,97.39252329,White,99.23013449,1688,925,1868,1043,IMAG0418,13:20:08,Y3E,,0
0,Sun,99.98823404,White,99.18408394,2133,883,2321,1047,IMAG0419,13:20:08,Y3E,,0
1,Shade,98.67245555,White,54.87579703,1687,923,1883,1042,IMAG0419,13:20:08,Y3E,,0
0,Shade,99.98790026,White,52.65247226,1667,932,1893,1040,IMAG0420,13:21:18,Y3E,,0
1,Sun,99.7459352,White,99.93571639,2148,881,2290,1034,IMAG0420,13:21:18,Y3E,,0
0,Shade,99.9937892,Blue,85.15879512,1665,930,1903,1040,IMAG0421,13:21:18,Y3E,,0
1,Sun,99.98774529,White,99.71317053,2149,882,2313,1036,IMAG0421,13:21:18,Y3E,,0
0,Shade,99.98502731,Blue,91.92096591,1665,930,1901,1041,IMAG0422,13:21:20,Y3E,,0
1,Sun,99.97457862,White,99.87052679,2141,882,2306,1036,IMAG0422,13:21:20,Y3E,,0
0,Shade,99.99653101,White,96.29656076,1654,932,1895,1040,IMAG0423,13:22:22,Y3E,,0
1,Sun,99.97925162,White,99.7713089,2142,886,2313,1036,IMAG0423,13:22:22,Y3E,,0
0,Shade,99.99780655,White,43.73008609,1655,932,1878,1039,IMAG0424,13:22:24,Y3E,,0
1,Sun,99.95902181,White,96.09520435,2138,887,2313,1037,IMAG0424,13:22:24,Y3E,,0
0,Shade,99.99537468,Blue,85.11629105,1653,932,1903,1040,IMAG0425,13:22:24,Y3E,,0
1,Sun,99.8041749,White,99.70175028,2137,885,2333,1038,IMAG0425,13:22:24,Y3E,,0
0,Shade,99.98685122,Blue,99.62253571,1661,938,1884,1040,IMAG0426,13:23:02,Y3E,,0
1,Sun,98.94878864,White,98.72865081,2166,908,2266,1017,IMAG0426,13:23:02,Y3E,,0
0,Sun,99.95804429,White,95.34417987,2164,926,2266,1010,IMAG0427,13:23:04,Y3E,,0
1,Shade,99.87534285,Red,81.75362945,1667,950,1884,1042,IMAG0427,13:23:04,Y3E,,0
0,Sun,96.83517814,Blue,91.85131788,1662,930,1817,1055,IMAG0428,13:23:04,Y3E,,0
1,Sun,99.54838753,White,99.95734096,2165,923,2268,1006,IMAG0428,13:23:04,Y3E,,0
0,Shade,91.63074493,White,83.62032771,2102,908,2347,1014,IMAG0429,13:23:46,Y3E,,0
0,Shade,98.97797704,White,85.91537476,2100,908,2347,1013,IMAG0430,13:23:46,Y3E,,0
0,Shade,99.8724401,White,98.58288765,2102,910,2362,1017,IMAG0431,13:23:46,Y3E,,0
0,Sun,94.90530491,White,77.49035954,1932,920,2207,1032,IMAG0435,13:26:36,Y3E,,0
0,Sun,98.08881879,White,97.80521989,1937,922,2207,1030,IMAG0436,13:26:38,Y3E,,0
0,Sun,96.68895602,White,92.82963872,1935,921,2206,1030,IMAG0437,13:26:38,Y3E,,0
0,Sun,95.21299005,White,87.58918643,1945,919,2206,1031,IMAG0438,13:27:14,Y3E,,0
0,Sun,94.25110817,White,90.64181447,1942,920,2208,1032,IMAG0439,13:27:16,Y3E,,0
0,Sun,85.99734902,White,69.60454583,1947,917,2209,1031,IMAG0440,13:27:16,Y3E,,0
0,Sun,93.34105253,White,99.9610126,2004,928,2228,1036,IMAG0441,13:29:12,Y3E,,0
0,Sun,95.60931325,White,99.98132586,2011,928,2228,1034,IMAG0442,13:29:14,Y3E,,0
0,Sun,81.72839284,White,99.96259212,2003,925,2228,1037,IMAG0443,13:29:14,Y3E,,0
0,Sun,99.98466969,White,99.54527617,2072,905,2220,1027,IMAG0447,13:32:48,Y3E,,0
0,Sun,99.98471737,White,99.59061146,2072,906,2223,1027,IMAG0448,13:32:48,Y3E,,0
0,Sun,99.99746084,White,88.36467862,2072,906,2218,1028,IMAG0449,13:32:50,Y3E,,0
0,Sun,99.30337667,Blue,55.22485375,2078,900,2215,1029,IMAG0450,13:33:52,Y3E,,0
0,Sun,99.6335268,White,99.36164618,2069,900,2201,1029,IMAG0451,13:33:54,Y3E,,0
0,Sun,98.72261882,White,99.62452054,2060,898,2203,1031,IMAG0452,13:33:54,Y3E,,0
0,Sun,99.35860038,White,94.88636255,2071,894,2253,1030,IMAG0453,13:34:30,Y3E,,0
0,Sun,98.06858301,White,99.41054583,2070,894,2256,1030,IMAG0454,13:34:30,Y3E,,0
0,Sun,98.5306263,White,99.45295453,2073,894,2250,1028,IMAG0455,13:34:32,Y3E,,0
0,Sun,94.69946027,White,99.99811649,2063,904,2246,1028,IMAG0456,13:35:22,Y3E,,0
0,Sun,97.57879376,White,99.994874,2065,903,2248,1031,IMAG0457,13:35:22,Y3E,,0
0,Sun,96.82146907,White,99.99605417,2063,904,2248,1029,IMAG0458,13:35:24,Y3E,,0
0,Sun,99.97568727,White,81.74580932,2079,904,2222,1034,IMAG0459,13:36:16,Y3E,,0
0,Sun,99.71018434,White,97.61016965,2079,905,2226,1035,IMAG0460,13:36:18,Y3E,,0
0,Sun,99.77229238,White,68.28760505,2080,904,2224,1035,IMAG0461,13:36:18,Y3E,,0
0,Sun,97.72896767,White,97.13058472,2072,899,2259,1036,IMAG0462,13:37:00,Y3E,,0
0,Sun,94.41143274,White,99.97819066,2066,904,2257,1034,IMAG0463,13:37:02,Y3E,,0
0,Sun,96.53373957,White,99.54154491,2065,903,2277,1033,IMAG0464,13:37:02,Y3E,,0
0,Sun,99.9671936,White,99.94698167,2062,906,2256,1036,IMAG0465,13:38:48,Y3E,,0
0,Sun,99.97262359,White,99.99271631,2062,906,2256,1035,IMAG0466,13:38:50,Y3E,,0
0,Sun,99.96448755,White,99.99078512,2062,906,2257,1034,IMAG0467,13:38:50,Y3E,,0
0,Sun,99.84134436,White,99.85764027,2064,908,2256,1036,IMAG0468,13:40:08,Y3E,,0
0,Sun,99.91051555,White,99.45577383,2063,908,2264,1034,IMAG0469,13:40:08,Y3E,,0
0,Sun,99.87592697,White,99.82905984,2062,908,2260,1035,IMAG0470,13:40:08,Y3E,,0
0,Sun,99.88248944,White,99.90594983,2063,895,2259,1034,IMAG0471,13:41:08,Y3E,,0
0,Sun,99.76805449,White,99.97566342,2064,895,2257,1033,IMAG0472,13:41:08,Y3E,,0
0,Sun,98.07071686,White,99.9647975,2065,897,2259,1034,IMAG0473,13:41:08,Y3E,,0
0,Sun,98.77212644,White,99.9786675,2067,895,2262,1036,IMAG0474,13:41:52,Y3E,,0
0,Sun,98.7339139,White,99.94153976,2067,894,2264,1035,IMAG0475,13:41:54,Y3E,,0
0,Sun,99.83727336,White,99.87220168,2067,894,2265,1035,IMAG0476,13:41:54,Y3E,,0
0,Sun,99.47524071,White,99.20524359,2075,885,2272,1040,IMAG0477,13:42:30,Y3E,,0
0,Sun,99.45030212,White,98.93082976,2074,885,2273,1041,IMAG0478,13:42:32,Y3E,,0
0,Sun,99.84973669,White,94.02800798,2074,884,2274,1039,IMAG0479,13:42:32,Y3E,,0
0,Sun,99.9334991,White,99.77400303,2073,893,2269,1036,IMAG0480,13:45:02,Y3E,,0
0,Sun,99.9746263,White,99.90805387,2071,892,2269,1036,IMAG0481,13:45:04,Y3E,,0
0,Sun,99.95203018,White,99.33115244,2071,891,2271,1035,IMAG0482,13:45:04,Y3E,,0
0,Sun,97.74152637,White,97.52039909,2081,876,2282,1044,IMAG0483,13:45:40,Y3E,,0
0,Sun,98.0561316,White,73.49698544,2079,876,2281,1042,IMAG0484,13:45:42,Y3E,,0
0,Sun,99.07557368,White,99.48077798,2081,876,2277,1037,IMAG0485,13:45:42,Y3E,,0
0,Sun,99.99021292,White,99.91883636,2073,883,2284,1037,IMAG0486,13:47:52,Y3E,,0
0,Sun,99.53529835,White,99.94199276,2075,882,2281,1037,IMAG0487,13:47:52,Y3E,,0
0,Sun,89.02390003,Blue,73.85198474,2084,883,2276,1039,IMAG0488,13:47:54,Y3E,,0
0,Sun,95.32346725,Blue,99.12086725,903,2307,1472,2799,IMAG0489,13:49:30,Y3E,,0
1,Sun,99.92887974,White,90.41627645,2083,875,2259,1028,IMAG0489,13:49:30,Y3E,,0
0,Sun,99.97555614,White,98.54457378,2084,877,2259,1031,IMAG0490,13:49:32,Y3E,,0
1,Sun,93.0336535,Blue,99.34340715,904,2310,1468,2797,IMAG0490,13:49:32,Y3E,,0
0,Sun,86.91632152,Blue,98.92416596,899,2312,1466,2796,IMAG0491,13:49:32,Y3E,,0
1,Sun,99.92020726,White,97.25562334,2085,876,2255,1028,IMAG0491,13:49:32,Y3E,,0
0,Sun,99.98965263,White,99.9533534,2082,884,2273,1035,IMAG0492,13:50:24,Y3E,,0
0,Sun,99.99188185,White,99.95075464,2081,883,2274,1036,IMAG0493,13:50:24,Y3E,,0
0,Sun,99.97926354,White,99.98806715,2081,884,2274,1037,IMAG0494,13:50:26,Y3E,,0
0,Shade,99.99115467,White,99.97285008,632,1261,763,1481,IMAG0498,13:53:18,Y3E,,0
0,Shade,99.95946288,White,99.33736324,630,1262,775,1487,IMAG0499,13:53:18,Y3E,,0
0,Shade,99.98608828,White,99.91814494,634,1264,779,1480,IMAG0500,13:53:20,Y3E,,0
0,Sun,99.98918772,White,99.96587038,2044,914,2229,1031,IMAG0501,13:54:06,Y3E,,0
0,Sun,99.97113347,White,99.98031259,2043,915,2231,1031,IMAG0502,13:54:06,Y3E,,0
0,Sun,99.70766306,White,99.96571541,2044,916,2230,1031,IMAG0503,13:54:06,Y3E,,0
0,Sun,99.84001517,White,99.87132549,2016,927,2227,1036,IMAG0507,13:57:24,Y3E,FP,1
1,Sun,98.74234796,White,99.84391332,2110,929,2230,1012,IMAG0507,13:57:24,Y3E,,0
0,Sun,95.96455097,White,99.96830225,2130,917,2232,1008,IMAG0508,13:57:24,Y3E,,0
1,Sun,98.05457592,White,99.55714345,2019,915,2228,1032,IMAG0508,13:57:24,Y3E,FP,1
0,Sun,99.07693267,White,98.396492,2022,919,2226,1035,IMAG0509,13:57:26,Y3E,FP,1
1,Sun,95.69972157,White,99.93002415,2130,920,2232,1006,IMAG0509,13:57:26,Y3E,,0
0,Sun,99.97088313,White,95.96363902,1932,955,2193,1048,IMAG0510,13:59:28,Y3E,,0
0,Sun,99.96832609,White,97.28714228,1930,952,2187,1048,IMAG0511,13:59:30,Y3E,,0
0,Sun,99.99432564,White,99.55480099,1932,954,2194,1048,IMAG0512,13:59:30,Y3E,,0
0,Sun,98.68222475,White,67.47832298,1958,943,2137,1053,IMAG0513,14:00:06,Y3E,,0
0,Sun,98.33485484,Blue,72.61918187,1960,944,2132,1054,IMAG0514,14:00:06,Y3E,,0
0,Sun,98.06741476,White,99.36692119,1959,943,2126,1054,IMAG0515,14:00:08,Y3E,,0
0,Sun,83.06599259,Red,99.92681146,9,1932,443,2197,IMAG0522,14:06:20,Y3E,FP,1
0,Sun,59.57509279,Red,99.74671602,7,1937,439,2194,IMAG0523,14:06:20,Y3E,FP,1
0,Sun,72.5589633,Red,99.9740541,18,1930,422,2203,IMAG0524,14:06:20,Y3E,FP,1
0,Sun,99.9881506,White,99.98805523,1790,941,1927,1046,IMAG0525,14:07:58,Y3E,,0
0,Sun,99.93807077,White,98.97512197,1715,954,1957,1049,IMAG0526,14:07:58,Y3E,,0
0,Sun,99.95971322,White,98.97134304,1670,960,1945,1050,IMAG0527,14:08:00,Y3E,,0
0,Sun,99.26326871,White,91.42535329,1528,1018,1671,1118,IMAG0528,14:09:04,Y3E,,0
0,Sun,99.97144341,White,99.94829893,1524,1020,1667,1126,IMAG0529,14:09:04,Y3E,,0
0,Sun,99.5241642,White,94.70772743,1529,1021,1669,1118,IMAG0530,14:09:06,Y3E,,0
0,Sun,99.88359809,White,99.97848868,1845,919,2150,1053,IMAG0531,14:10:04,Y3E,,0
0,Sun,99.46229458,White,99.98478889,1844,919,2148,1052,IMAG0532,14:10:04,Y3E,,0
0,Sun,99.72478747,White,99.88713861,1826,918,2149,1054,IMAG0533,14:10:04,Y3E,,0
0,Sun,99.62691069,White,99.98534918,1835,923,2152,1054,IMAG0534,14:10:52,Y3E,,0
0,Sun,98.9187181,White,99.93940592,1808,925,2148,1053,IMAG0535,14:10:52,Y3E,,0
0,Sun,99.1825223,White,99.98908043,1816,926,2149,1053,IMAG0536,14:10:54,Y3E,,0
0,Sun,99.98187423,White,99.07633662,1614,986,1966,1068,IMAG0537,14:12:20,Y3E,,0
0,Sun,99.98931885,White,99.16792512,1618,988,1970,1069,IMAG0538,14:12:20,Y3E,,0
0,Sun,99.4659245,White,97.5792408,1619,964,1969,1063,IMAG0539,14:12:22,Y3E,,0
0,Sun,99.50325489,White,99.98272061,1627,964,1970,1065,IMAG0540,14:13:00,Y3E,,0
0,Sun,99.80081916,White,99.98256564,1629,963,1952,1066,IMAG0541,14:13:00,Y3E,,0
0,Sun,99.49449897,White,99.96122718,1629,963,1956,1065,IMAG0542,14:13:00,Y3E,,0
0,Sun,91.55253172,White,99.97414947,2059,905,2259,1015,IMAG0543,14:16:44,Y3E,,0
0,Sun,90.52244425,White,99.96418953,2059,905,2258,1015,IMAG0544,14:16:44,Y3E,,0
0,Sun,94.24725771,White,99.96398687,2059,906,2260,1015,IMAG0545,14:16:44,Y3E,,0
0,Shade,50.39671063,White,99.95996356,2007,929,2188,1020,IMAG0546,14:17:52,Y3E,,0
0,Sun,97.45780826,White,99.62880611,2038,924,2194,1021,IMAG0547,14:17:52,Y3E,,0
0,Sun,94.35834885,White,99.89560843,2040,902,2153,1015,IMAG0548,14:17:52,Y3E,,0
0,Shade,95.8720386,White,97.88686633,1994,923,2210,1024,IMAG0549,14:19:32,Y3E,,0
0,Sun,53.15694213,White,89.01946545,1985,921,2209,1027,IMAG0550,14:19:34,Y3E,,0
0,Shade,96.56851888,White,96.31991982,1997,922,2210,1025,IMAG0551,14:19:34,Y3E,,0
0,Shade,98.55960608,White,99.40547347,1960,911,2246,1034,IMAG0552,14:20:32,Y3E,,0
0,Shade,96.92958593,White,97.31438756,1946,912,2249,1035,IMAG0553,14:20:32,Y3E,FP,1
1,Shade,95.47991157,White,98.51293564,2100,912,2248,1010,IMAG0553,14:20:32,Y3E,,0
0,Shade,89.02174234,White,97.74600267,1959,912,2248,1036,IMAG0554,14:20:34,Y3E,,0
0,Sun,99.43398833,White,99.76031184,2081,926,2216,1030,IMAG0555,14:22:52,Y3E,,0
0,Sun,99.92502332,White,99.9876976,2076,926,2212,1027,IMAG0556,14:22:52,Y3E,,0
1,Sun,99.99517202,White,99.98195767,1983,923,2203,1040,IMAG0556,14:22:52,Y3E,,0
0,Sun,99.73781109,White,99.96963739,2074,926,2211,1026,IMAG0557,14:22:52,Y3E,,0
1,Sun,99.99746084,White,99.78824258,1987,925,2196,1043,IMAG0557,14:22:52,Y3E,FP,1
0,Sun,89.34502602,Blue,75.05334616,2082,925,2232,1028,IMAG0558,14:23:54,Y3E,,0
0,Sun,85.26520133,White,55.41038513,2083,927,2230,1027,IMAG0559,14:23:54,Y3E,,0
0,Sun,96.76065445,White,50.10328293,2086,926,2225,1031,IMAG0560,14:23:54,Y3E,,0
0,Sun,64.83927369,White,99.97004271,2123,932,2265,1026,IMAG0564,14:29:40,Y3E,,0
0,Shade,54.46692705,White,99.96241331,2123,932,2261,1025,IMAG0565,14:29:42,Y3E,,0
0,Sun,54.32266593,White,99.98354912,2125,932,2267,1026,IMAG0566,14:29:42,Y3E,,0
0,Sun,97.0903337,White,99.84838367,2146,901,2306,1083,IMAG0567,14:33:14,Y3E,,0
0,Sun,97.60437608,White,99.97650981,2147,900,2317,1080,IMAG0568,14:33:14,Y3E,,0
0,Sun,98.57718349,White,99.71657395,2149,901,2326,1105,IMAG0569,14:33:16,Y3E,,0
0,Sun,99.1026938,White,99.82231259,2146,902,2308,1051,IMAG0570,14:35:00,Y3E,,0
0,Sun,99.77462888,White,99.9671936,2149,904,2320,1047,IMAG0571,14:35:02,Y3E,,0
0,Sun,99.25680161,White,99.9284327,2149,902,2315,1043,IMAG0572,14:35:02,Y3E,,0
0,Sun,99.6527493,White,79.45375443,2132,906,2311,1037,IMAG0573,14:37:56,Y3E,,0
0,Sun,99.88265634,White,79.4241786,2132,908,2306,1035,IMAG0574,14:37:56,Y3E,,0
0,Sun,99.91534948,White,64.06725049,2131,909,2315,1039,IMAG0575,14:37:58,Y3E,,0
0,Sun,95.70250511,White,99.7187078,2141,920,2335,1041,IMAG0576,14:39:42,Y3E,,0
1,Sun,99.49824214,White,93.42369437,2143,923,2353,1153,IMAG0576,14:39:42,Y3E,FP,1
0,Sun,91.00466371,White,99.79834557,2139,917,2334,1037,IMAG0577,14:39:44,Y3E,,0
0,Sun,99.91962314,White,99.52102304,2140,921,2303,1037,IMAG0578,14:39:44,Y3E,,0
0,Sun,99.86391664,Blue,99.99713898,1534,951,1720,1080,IMAG0579,14:41:36,Y3E,,0
1,Sun,99.9987483,White,98.2988894,2082,927,2250,1028,IMAG0579,14:41:36,Y3E,,0
0,Sun,99.90198612,Blue,99.99889135,1534,950,1721,1080,IMAG0580,14:41:38,Y3E,,0
1,Sun,99.99843836,White,88.33209872,2085,927,2248,1028,IMAG0580,14:41:38,Y3E,,0
0,Sun,99.70479608,Blue,99.97494817,1538,950,1723,1079,IMAG0581,14:41:38,Y3E,,0
1,Sun,99.9985218,White,98.18989038,2086,927,2248,1028,IMAG0581,14:41:38,Y3E,,0
0,Sun,99.9953866,White,99.99778271,2104,937,2232,1033,IMAG0582,14:43:00,Y3E,,0
1,Shade,94.47522163,Blue,99.48742986,1763,931,1973,1042,IMAG0582,14:43:00,Y3E,,0
0,Sun,99.99411106,White,99.98753071,2105,937,2230,1033,IMAG0583,14:43:02,Y3E,,0
1,Shade,91.01272225,Blue,96.56146169,1767,930,1974,1042,IMAG0583,14:43:02,Y3E,,0
0,Sun,99.9946475,White,99.97687936,2105,937,2231,1033,IMAG0584,14:43:02,Y3E,,0
1,Shade,98.03282619,Blue,93.31846833,1770,929,1969,1042,IMAG0584,14:43:02,Y3E,,0
0,Shade,99.52769279,Blue,93.65227818,1812,889,2034,1029,IMAG0585,14:46:26,Y3E,,0
0,Shade,99.87367988,Blue,98.9264667,1809,888,2034,1029,IMAG0586,14:46:26,Y3E,,0
0,Shade,99.64928031,Blue,53.69967818,1801,890,2029,1031,IMAG0587,14:46:26,Y3E,,0
1,Shade,99.98947382,White,99.86934066,2566,915,2640,988,IMAG0587,14:46:26,Y3E,,0
0,Sun,98.90594482,White,99.63334799,1997,925,2199,1044,IMAG0588,14:47:22,Y3E,,0
0,Sun,98.96237254,White,70.86336613,1994,923,2202,1043,IMAG0589,14:47:22,Y3E,,0
0,Sun,99.2194891,White,78.28893065,1995,925,2203,1044,IMAG0590,14:47:24,Y3E,,0
0,Sun,69.35887933,Blue,86.98984385,2014,921,2208,1060,IMAG0591,14:48:14,Y3E,,0
0,Sun,64.88340497,Blue,87.08758354,2014,922,2206,1058,IMAG0592,14:48:14,Y3E,,0
0,Sun,62.17473149,negative,54.33751345,2013,923,2207,1060,IMAG0593,14:48:16,Y3E,,0
0,Sun,68.00208688,Blue,89.85310793,2005,920,2205,1060,IMAG0594,14:50:56,Y3E,,0
0,Shade,62.24913001,Blue,42.84233153,1996,918,2208,1060,IMAG0595,14:50:56,Y3E,,0
0,Shade,73.24529886,negative,60.27356982,1994,919,2207,1062,IMAG0596,14:50:58,Y3E,,0
0,Shade,63.92451525,White,47.87428677,2007,919,2202,1059,IMAG0597,14:51:36,Y3E,,0
0,Sun,51.61472559,Blue,42.87054539,2007,919,2201,1059,IMAG0598,14:51:36,Y3E,,0
0,Shade,89.43670988,Blue,85.81835628,2007,919,2206,1059,IMAG0599,14:51:36,Y3E,,0
0,Shade,96.63661718,Blue,48.38773012,2000,920,2205,1060,IMAG0600,14:54:02,Y3E,,0
0,Shade,94.43249106,Blue,69.02231574,2000,921,2202,1059,IMAG0601,14:54:02,Y3E,,0
0,Sun,62.73207068,Blue,77.90926099,1999,921,2198,1060,IMAG0602,14:54:02,Y3E,,0
0,Sun,98.64783883,Blue,99.99338388,1384,2044,2028,2768,IMAG0603,14:54:46,Y3E,,0
0,Shade,99.99306202,White,99.34159517,2374,1066,2483,1174,IMAG0609,14:58:22,Y3E,,0
0,Shade,99.99924898,White,99.51861501,2360,1061,2484,1175,IMAG0610,14:58:24,Y3E,,0
0,Shade,99.99796152,White,99.83636737,2355,1060,2487,1175,IMAG0611,14:58:24,Y3E,,0
0,Sun,97.98675776,Blue,81.96339011,2080,940,2270,1047,IMAG0612,14:59:16,Y3E,,0
0,Sun,93.62285733,Blue,71.26604915,2081,941,2269,1047,IMAG0613,14:59:16,Y3E,,0
0,Sun,93.2190001,Blue,99.56252575,2083,939,2264,1049,IMAG0614,14:59:16,Y3E,,0
0,Sun,99.99343157,White,99.94302392,1948,933,2246,1044,IMAG0615,15:00:06,Y3E,,0
0,Sun,99.97919202,White,99.84092116,1948,934,2248,1045,IMAG0616,15:00:06,Y3E,,0
0,Sun,99.99527931,White,99.98286963,1950,933,2246,1045,IMAG0617,15:00:06,Y3E,,0
0,Sun,96.6971159,White,99.63328838,1915,918,2241,1053,IMAG0618,15:00:50,Y3E,,0
0,Sun,97.67919183,White,99.58696961,1898,917,2240,1054,IMAG0619,15:00:52,Y3E,,0
0,Sun,93.75278354,White,98.67863059,1894,916,2240,1054,IMAG0620,15:00:52,Y3E,,0
0,Sun,98.78829122,White,99.40238595,2056,946,2238,1045,IMAG0621,15:05:44,Y3E,,0
0,Sun,99.74639416,White,89.54005837,2053,947,2238,1044,IMAG0622,15:05:44,Y3E,,0
0,Sun,81.63879514,Red,78.55628729,2025,947,2238,1047,IMAG0623,15:05:46,Y3E,,0
1,Shade,99.25463796,negative,99.81476068,1578,734,1687,889,IMAG0623,15:05:46,Y3E,,0
0,Shade,99.99787807,Red,99.78296161,537,1506,949,1757,IMAG0624,15:08:14,Y3E,,0
0,Sun,99.86664057,White,99.99579191,2281,1330,2447,1516,IMAG0625,15:08:14,Y3E,,0
0,Sun,99.91487265,White,99.97357726,1550,1006,1807,1136,IMAG0627,15:09:56,Y3E,,0
0,Sun,99.9874711,White,99.99809265,1555,1006,1805,1132,IMAG0628,15:09:56,Y3E,,0
0,Sun,99.93465543,White,99.99201298,1549,1007,1806,1131,IMAG0629,15:09:58,Y3E,,0
0,Sun,99.99793768,White,99.9217391,1515,1000,1832,1138,IMAG0630,15:10:50,Y3E,,0
0,Sun,99.99628067,White,99.80407357,1506,999,1833,1138,IMAG0631,15:10:52,Y3E,,0
0,Sun,99.99222755,White,99.9342382,1512,999,1833,1135,IMAG0632,15:10:52,Y3E,,0
0,negative,62.77678609,White,99.17151332,1500,1024,1690,1094,IMAG0636,15:15:02,Y3E,,0
0,Sun,98.33680987,White,99.9782145,1498,1010,1702,1097,IMAG0637,15:15:02,Y3E,,0
0,Shade,95.98138332,White,99.97140765,1497,991,1711,1092,IMAG0638,15:15:02,Y3E,,0
0,Sun,99.96788502,White,64.04667497,1625,936,1855,1147,IMAG0639,15:15:58,Y3E,,0
0,Sun,99.98468161,Blue,97.76530266,1667,959,1955,1243,IMAG0640,15:15:58,Y3E,,0
0,Shade,99.99352694,White,99.89672899,2418,1067,2532,1176,IMAG0641,15:16:00,Y3E,,0
1,Sun,99.86336827,White,64.39430714,1936,954,2299,1060,IMAG0641,15:16:00,Y3E,,0
0,Sun,99.87395406,White,93.13775897,1994,929,2226,1060,IMAG0642,15:17:10,Y3E,,0
1,Sun,51.6728282,Blue,89.22733665,2796,2618,3128,2805,IMAG0642,15:17:10,Y3E,FP,1
2,Sun,99.71311092,Blue,99.99936819,2029,2405,2896,2791,IMAG0642,15:17:10,Y3E,,0
0,Sun,99.86101389,White,99.66899157,1988,929,2226,1059,IMAG0643,15:17:10,Y3E,,0
1,Sun,52.56849527,Blue,83.36417079,2799,2617,3129,2804,IMAG0643,15:17:10,Y3E,FP,1
2,Sun,99.31595325,Blue,99.96373653,1862,2316,2911,2789,IMAG0643,15:17:10,Y3E,,0
0,Sun,98.42140675,White,99.44859147,1994,930,2225,1057,IMAG0644,15:17:12,Y3E,,0
1,Sun,99.60992336,Blue,99.94068146,1853,2316,2916,2790,IMAG0644,15:17:12,Y3E,,0
0,Sun,99.94255304,White,99.24611449,1995,932,2228,1056,IMAG0645,15:17:58,Y3E,,0
1,Shade,99.42685366,White,87.27876544,52,1956,1022,2664,IMAG0645,15:17:58,Y3E,,0
0,Sun,99.77715611,White,96.3429749,1999,930,2230,1055,IMAG0646,15:18:00,Y3E,,0
1,Shade,99.8218596,White,95.88313103,49,1959,980,2674,IMAG0646,15:18:00,Y3E,,0
0,Sun,99.89394546,White,98.37272167,2001,930,2230,1054,IMAG0647,15:18:00,Y3E,,0
1,Shade,99.91796613,White,98.1938839,77,1987,944,2659,IMAG0647,15:18:00,Y3E,,0
0,Sun,99.93718266,White,80.8842957,2010,935,2222,1053,IMAG0648,15:20:30,Y3E,,0
0,Sun,99.91425276,White,88.61545324,2010,935,2221,1052,IMAG0649,15:20:32,Y3E,,0
0,Sun,99.89141226,White,85.66787839,2010,934,2221,1051,IMAG0650,15:20:32,Y3E,,0
0,Shade,52.39120126,White,98.69366288,2047,922,2229,1034,IMAG0651,15:23:08,Y3E,,0
0,Sun,45.61879337,White,99.98800755,2044,923,2230,1033,IMAG0652,15:23:08,Y3E,,0
0,Shade,89.10730481,White,99.66873527,2045,923,2232,1033,IMAG0653,15:23:10,Y3E,,0
0,Sun,99.95343685,White,99.96308088,2243,1205,2419,1419,IMAG0654,15:28:42,Y3E,,0
0,Sun,99.76809025,White,83.13831687,2261,1197,2465,1413,IMAG0655,15:28:42,Y3E,,0
0,Sun,99.8762846,White,92.43679047,2261,1200,2467,1413,IMAG0656,15:28:44,Y3E,,0
