Concatenate,thermo_label,thermo_confidence,color_label,color_confidence,model_time,remarks,count,result,wrong_color,wrong_sun.shade,non_detected,correct,wrong_both,FP,FN,HARD_TO_DETECT,HARD_TO_DETERMINE_SHADE,HARD_TO_DETERMINE_COLOR,true_negative
H2E IMAG0254 (2),Shade,99.96994734,negative,88.95961642,15:05:24,HARD_TO_DETERMINE_COLOR,2,V,0,0,0,1,0,0,0,0,0,1,0
H2E IMAG0255,Sun,99.99908209,Red,99.97660518,9:54:26,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0255 (2),Sun,99.99592304,White,88.91350627,15:05:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0255 (2),Shade,99.87169504,Red,95.85547447,15:05:24,HARD_TO_DETERMINE_COLOR,2,XC,1,0,0,0,0,0,0,0,0,1,0
H2E IMAG0256,negative,67.74655581,Blue,78.45033407,9:55:02,HARD_TO_DETERMINE_COLOR,1,"XC,XS",1,1,0,0,1,0,0,0,0,1,0
H2E IMAG0256 (2),Sun,99.99078512,White,98.8209486,15:05:26,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0256 (2),Shade,99.93650317,negative,50.74172616,15:05:26,HARD_TO_DETERMINE_COLOR,2,V,0,0,0,1,0,0,0,0,0,1,0
H2E IMAG0257,negative,71.24858499,Blue,75.02712011,9:55:04,HARD_TO_DETERMINE_COLOR,1,"XC,XS",1,1,0,0,1,0,0,0,0,1,0
H2E IMAG0257 (2),Sun,99.99397993,White,99.97863173,15:06:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0257 (2),Shade,99.04175401,Blue,75.51185489,15:06:04,HARD_TO_DETERMINE_COLOR,2,V,0,0,0,1,0,0,0,0,0,1,0
H2E IMAG0258,negative,56.43264651,Blue,80.52176237,9:55:04,HARD_TO_DETERMINE_COLOR,1,"XC,XS",1,1,0,0,1,0,0,0,0,1,0
H2E IMAG0258 (2),Sun,99.99531507,White,99.9540329,15:06:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0258 (2),Shade,99.87053871,Blue,94.47914958,15:06:04,HARD_TO_DETERMINE_COLOR,2,V,0,0,0,1,0,0,0,0,0,1,0
H2E IMAG0259,Sun,99.99802113,Red,99.97076392,9:55:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0259 (2),Sun,99.99210835,White,99.95675683,15:06:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0259 (2),Shade,99.84804988,negative,94.76345778,15:06:04,HARD_TO_DETERMINE_COLOR,2,XC,1,0,0,0,0,0,0,0,0,1,0
H2E IMAG0260,Sun,99.99847412,Red,99.98036027,9:55:42,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0260 (2),Sun,99.99473095,Red,99.99614954,15:07:18,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0260 (2),Sun,99.71405268,White,90.16895294,15:07:18,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0260 (2),Sun,99.99197721,Blue,98.24038744,15:07:18,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0261,Sun,99.99876022,Red,99.95433092,9:56:16,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0261 (2),Sun,99.97823834,Red,99.97715354,15:07:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0261 (2),Sun,99.81241822,White,91.24711156,15:07:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0261 (2),Sun,99.99103546,Blue,97.70308137,15:07:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0262,Sun,99.99870062,Red,99.91993308,9:56:16,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0262 (2),Sun,99.99696016,Red,99.98395443,15:07:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0262 (2),Sun,99.86367822,White,72.0303297,15:07:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0262 (2),Sun,99.99705553,Blue,95.28124928,15:07:20,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0263,Sun,99.9392271,Red,99.92493987,9:56:52,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0263 (2),Sun,99.99779463,Red,99.99483824,15:08:00,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0263 (2),Sun,98.725456,White,99.92312193,15:08:00,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0263 (2),Sun,99.99186993,Blue,99.80368018,15:08:00,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0264,Sun,98.23617339,Red,99.78354573,9:56:54,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0264 (2),Sun,99.99617338,Red,99.99427795,15:08:02,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0264 (2),Sun,99.83086586,White,99.81856942,15:08:02,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0264 (2),Sun,99.9925375,Blue,99.48197007,15:08:02,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0265,Sun,99.96634722,White,99.99649525,9:57:32,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0265,Sun,98.58389497,Red,99.96919632,9:57:32,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0265 (2),Sun,99.99825954,Red,99.98497963,15:08:02,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0265 (2),Sun,99.93097782,White,99.69010353,15:08:02,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0265 (2),Sun,99.98973608,Blue,99.86919761,15:08:02,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0266,Sun,99.98470545,White,91.39988422,9:57:32,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0266,Sun,99.96920824,Red,99.92485642,9:57:32,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0266 (2),Sun,99.76759553,White,99.97267127,15:08:50,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0266 (2),Sun,99.95687604,negative,48.35514426,15:08:50,,3,XC,1,0,0,0,0,0,0,0,0,0,0
H2E IMAG0266 (2),Sun,99.54576492,Red,89.0601933,15:08:50,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0267,Sun,99.99119043,White,76.02774501,9:58:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0267,Sun,94.05745268,Red,99.96254444,9:58:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0267 (2),Sun,99.85425472,White,99.98425245,15:08:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0267 (2),Sun,99.5889008,negative,79.37733531,15:08:50,,2,XC,1,0,0,0,0,0,0,0,0,0,0
H2E IMAG0268,Sun,99.99634027,White,89.62691426,9:58:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0268,Sun,98.05183411,Red,99.95829463,9:58:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0268 (2),Sun,99.67554212,White,99.98319149,15:08:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0268 (2),Sun,99.96988773,negative,50.68337917,15:08:50,,2,XC,1,0,0,0,0,0,0,0,0,0,0
H2E IMAG0269,Sun,99.88352656,Red,99.66289401,9:58:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0269,Sun,99.751544,White,99.20504689,9:58:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0269 (2),Sun,99.99183416,Blue,87.99444437,15:09:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0270,Sun,99.92479682,Red,99.4761169,9:58:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0270,Sun,99.7897625,White,99.94657636,9:58:50,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0270 (2),Sun,99.99647141,Blue,98.10954928,15:09:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0271,Sun,99.99620914,Red,99.86926913,9:59:26,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0271,Sun,98.7000823,Red,72.65222669,9:59:26,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0271 (2),Sun,99.9958396,Blue,97.39979506,15:09:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0272,Sun,99.9989152,Red,99.86712933,9:59:28,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0272,Sun,98.62264991,White,98.41790795,9:59:28,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0272 (2),Sun,99.99915361,Blue,98.78019691,15:10:18,BLUE_AND_WHITE_TOGETHER,1,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0273,Sun,99.9720037,Red,99.8036921,10:00:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0273,Sun,99.98936653,White,93.83084774,10:00:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0273 (2),Sun,99.99898672,Blue,99.52318072,15:10:18,BLUE_AND_WHITE_TOGETHER,1,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0274,Sun,99.99095201,Red,99.95802045,10:00:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0274,Sun,99.9894619,White,82.29164481,10:00:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0274 (2),Sun,99.99907017,Blue,99.71273541,15:10:18,BLUE_AND_WHITE_TOGETHER,1,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0275,Sun,99.99768734,Red,99.98848438,10:00:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0275,Sun,99.96850491,White,99.98654127,10:00:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0275 (2),Sun,99.7795701,Blue,98.09575081,15:11:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0275 (2),Sun,99.9986887,White,99.98096824,15:11:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0276,Sun,99.98697042,Red,99.97777343,10:00:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0276,Sun,99.71064925,White,99.92067218,10:00:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0276 (2),Sun,97.56940007,Blue,98.75093102,15:11:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0276 (2),Sun,99.98341799,White,99.98626709,15:11:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0277,Sun,99.99953508,Blue,99.98918772,10:01:16,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0277,Sun,99.98973608,White,99.76934791,10:01:16,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0277 (2),Sun,99.05900955,Blue,98.7108171,15:11:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0277 (2),Sun,99.99437332,White,99.98109937,15:11:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0278,Sun,99.99631643,Blue,99.94625449,10:01:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0278,Sun,99.9833703,White,99.77573752,10:01:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0278 (2),Sun,99.70543385,Blue,99.96730089,15:11:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0278 (2),Sun,99.93786812,Red,99.9964118,15:11:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0279,Sun,99.99608994,White,99.98649359,10:01:52,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0279,Sun,99.99735355,Red,99.69077706,10:01:52,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0279,Sun,99.14227128,White,69.83484626,10:01:52,,3,XC,1,0,0,0,0,0,0,0,0,0,0
H2E IMAG0279 (2),Sun,99.44650531,Blue,99.96166229,15:11:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0279 (2),Sun,99.91163611,Red,99.9966383,15:11:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0280,Sun,99.98561144,White,99.96033311,10:01:54,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0280,Sun,99.99604225,Red,99.97679591,10:01:54,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0280,Sun,98.73961806,White,67.37446785,10:01:54,,3,XC,1,0,0,0,0,0,0,0,0,0,0
H2E IMAG0280 (2),Sun,99.67072606,Blue,99.97062087,15:11:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0280 (2),Sun,99.96097684,Red,99.98137355,15:11:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0281,Sun,99.99552965,Blue,99.98797178,10:02:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0281 (2),Sun,99.99592304,White,97.11958766,15:13:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0281 (2),Sun,99.96310472,White,65.4594481,15:13:02,,2,XC,1,0,0,0,0,0,0,0,0,0,0
H2E IMAG0282,Sun,99.99631643,Blue,99.99779463,10:02:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0282 (2),Sun,99.97732043,White,99.89311099,15:13:04,,2,XC,1,0,0,0,0,0,0,0,0,0,0
H2E IMAG0282 (2),Sun,99.87775683,White,83.96876454,15:13:04,,2,XC,1,0,0,0,0,0,0,0,0,0,0
H2E IMAG0283,Sun,99.95181561,Blue,98.99404645,10:03:08,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0283,Sun,99.99769926,White,99.97145534,10:03:08,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0283 (2),Sun,99.99783039,White,91.41927361,15:13:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0283 (2),Sun,99.75441098,Blue,83.2352221,15:13:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0284,Sun,99.99803305,White,99.64996576,10:03:08,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0284,Sun,99.85525012,Blue,83.34867358,10:03:08,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0284 (2),Sun,99.99480247,White,68.35109591,15:13:42,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0284 (2),Sun,99.99339581,Red,99.92418289,15:13:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0285,Sun,99.99996424,White,98.96190763,10:03:44,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0285 (2),Sun,99.9946475,Red,99.84285235,15:13:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0285 (2),Sun,99.99867678,White,96.5901494,15:13:42,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0286,Sun,99.99995232,White,99.45994616,10:03:44,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0286,Sun,99.97943044,Red,99.975425,10:03:44,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0286 (2),Sun,99.9964118,White,75.47288537,15:13:42,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0286 (2),Sun,99.99262094,Red,99.94540811,15:13:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0287,Sun,99.99867678,White,99.94326234,10:04:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0287,Shade,99.98595715,Red,99.98555183,10:04:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0287 (2),Sun,99.99445677,Red,99.97219443,15:14:28,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0287 (2),Sun,99.99808073,White,82.44942427,15:14:28,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0288,Sun,99.99678135,White,99.94651675,10:04:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0288,Shade,99.79647398,Red,99.96550083,10:04:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0288 (2),Sun,99.98803139,Red,99.97330308,15:14:28,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0288 (2),Sun,99.99535084,White,97.6918757,15:14:28,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0289,Sun,99.99183416,White,99.86579418,10:05:06,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0289 (2),Sun,99.97919202,Red,99.98565912,15:14:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0289 (2),Sun,99.99562502,White,97.59457707,15:14:30,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0290,Sun,99.99358654,White,99.82155561,10:05:08,RED_AND_WHITE_TOGETHER,1,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0290 (2),Sun,99.98503923,Red,99.90486503,15:15:06,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0290 (2),Sun,99.99210835,White,99.38520193,15:15:06,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0291,Sun,99.99995232,Red,99.98967648,10:05:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0291,Sun,99.78778362,White,99.70786572,10:05:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0291 (2),Sun,99.9956727,White,96.09639645,15:15:08,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0291 (2),Sun,99.96572733,Red,99.80883002,15:15:08,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0292,Sun,99.99996424,Red,99.99316931,10:05:44,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0292,Sun,99.91323352,White,99.41188097,10:05:44,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0292 (2),Sun,99.99283552,White,98.18441272,15:15:08,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0292 (2),Sun,99.99023676,Red,99.83508587,15:15:08,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0293,Sun,99.93931055,White,99.97459054,10:06:22,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0293,Sun,99.99983311,Red,99.97505546,10:06:22,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0293 (2),Sun,99.99551773,White,99.7813344,15:15:48,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0293 (2),Sun,99.98790026,Red,99.89181757,15:15:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0294,Sun,99.98435974,White,99.98992682,10:06:22,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0294,Sun,99.99997616,Red,99.96029735,10:06:22,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0294 (2),Sun,99.99175072,White,96.68617845,15:15:48,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0294 (2),Sun,99.96473789,Red,99.88947511,15:15:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0295,Sun,99.99989271,Red,99.97277856,10:07:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0295,Sun,99.99653101,White,99.83420372,10:07:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0295 (2),Sun,99.99490976,White,99.39435124,15:15:48,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0295 (2),Sun,99.98679161,Red,99.85578656,15:15:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0296,Sun,99.99237061,Red,99.98511076,10:07:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0296,Sun,99.99666214,White,99.28643703,10:07:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0296 (2),Sun,99.98528957,Red,99.84043241,15:16:30,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0296 (2),Sun,76.5670836,Blue,97.37354517,15:16:30,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0296 (2),Shade,99.94575381,White,82.3417902,15:16:30,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0297,Sun,99.999547,White,77.00710893,10:07:38,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0297 (2),Sun,99.99252558,Red,99.89788532,15:16:30,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0297 (2),Sun,74.87365603,Blue,96.60691023,15:16:30,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0297 (2),Shade,99.99634027,White,99.00112748,15:16:30,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0298,Sun,99.99909401,White,81.60193563,10:07:38,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0299,Sun,99.9994874,White,70.13739347,10:08:18,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0299 (2),Sun,99.99095201,Red,99.57495928,15:17:14,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0299 (2),Sun,99.97628331,Blue,99.89749193,15:17:14,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0299 (2),Sun,99.97687936,White,99.99527931,15:17:14,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0300,Sun,99.99923706,White,83.50479007,10:08:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0300 (2),Sun,99.98150468,Blue,99.97357726,15:17:16,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0300 (2),Sun,99.96532202,Red,99.92120266,15:17:16,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0300 (2),Sun,99.98797178,White,99.99566078,15:17:16,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0301,Sun,99.99631643,White,99.35461879,10:08:56,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0301 (2),Sun,99.99518394,White,98.58564138,15:17:16,,4,FP,0,0,0,0,0,1,0,0,0,0,0
H2E IMAG0301 (2),Sun,99.95473027,Red,99.7835815,15:17:16,,4,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0301 (2),Sun,99.99265671,Blue,99.96773005,15:17:16,,4,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0301 (2),Sun,99.98458624,White,99.99251366,15:17:16,,4,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0302,Sun,99.99680519,White,99.86427426,10:08:56,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0302 (2),Sun,99.99723434,Red,94.98052597,15:18:04,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0302 (2),Sun,99.99488592,Blue,99.84464049,15:18:04,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0302 (2),Sun,99.95304346,White,99.99366999,15:18:04,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0303,Sun,99.9964118,White,97.21252918,10:09:32,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0303 (2),Sun,99.9982357,Blue,99.72695708,15:18:06,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0303 (2),Sun,99.99668598,Red,85.97506881,15:18:06,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0303 (2),Sun,99.9817431,White,99.99723434,15:18:06,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0304,Sun,99.9931097,White,99.71612692,10:09:32,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0304 (2),Sun,99.99730587,Red,66.43002629,15:18:06,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0304 (2),Sun,99.99791384,Blue,99.41459894,15:18:06,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0304 (2),Sun,99.90455508,White,99.99822378,15:18:06,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0305,Sun,99.75658655,White,99.86201525,10:10:14,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0305 (2),Sun,99.98568296,Red,99.98216033,15:19:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0305 (2),Sun,99.97932315,Blue,99.94605184,15:19:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0305 (2),Sun,99.94568229,White,99.99779463,15:19:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0306,Sun,93.5475409,White,99.80389476,10:10:16,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0306 (2),Sun,99.95126724,Blue,99.9294281,15:19:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0306 (2),Sun,99.99486208,Red,99.98875856,15:19:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0306 (2),Sun,99.90849495,White,99.989748,15:19:44,,3,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0307,Shade,78.04433703,Red,99.84297156,10:10:50,HARD_TO_DETERMINE_SHADE,1,V,0,0,0,1,0,0,0,0,1,0,0
H2E IMAG0307 (2),Sun,99.99377728,Blue,99.7939527,15:19:44,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0307 (2),Sun,99.95761514,White,99.99383688,15:19:44,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0308,Shade,98.97323251,Red,99.96157885,10:10:52,HARD_TO_DETERMINE_SHADE,1,V,0,0,0,1,0,0,0,0,1,0,0
H2E IMAG0308 (2),Sun,99.997437,White,99.98446703,15:20:34,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0308 (2),Sun,60.05851626,Red,99.98893738,15:20:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0309,Sun,92.51666069,Red,99.99707937,10:11:26,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0309 (2),Sun,60.76413393,Red,99.99575615,15:20:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0309 (2),Sun,99.99877214,White,99.88600016,15:20:34,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0310,Sun,99.90002513,Red,99.99809265,10:11:26,,1,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0310 (2),Sun,60.69382429,Red,99.99622107,15:20:36,,2,V,0,0,0,1,0,0,0,0,0,0,0
H2E IMAG0310 (2),Sun,99.99896288,White,99.90384579,15:20:36,BLUE_AND_WHITE_TOGETHER,2,V,0,0,0,1,0,0,0,1,0,1,0
H2E IMAG0311 (2),Sun,99.98571873,White,99.44261312,15:21:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
